relation,display_relation,x_index,x_id,x_type,x_name,x_source,y_index,y_id,y_type,y_name,y_source
drug_drug,synergistic interaction,15289,DB00218,drug,moxifloxacin,DrugBank,15113,DB00674,drug,galantamine,DrugBank
drug_drug,synergistic interaction,14024,DB00635,drug,prednisone,DrugBank,15113,DB00674,drug,galantamine,DrugBank
drug_drug,synergistic interaction,14027,DB00687,drug,fludrocortisone,DrugBank,15113,DB00674,drug,galantamine,DrugBank
drug_drug,synergistic interaction,15306,DB00697,drug,tizanidine,DrugBank,15113,DB00674,drug,galantamine,DrugBank
drug_drug,synergistic interaction,16063,DB00747,drug,scopolamine,DrugBank,15113,DB00674,drug,galantamine,DrugBank
drug_drug,synergistic interaction,14241,DB00813,drug,fentanyl,DrugBank,15113,DB00674,drug,galantamine,DrugBank
drug_drug,synergistic interaction,14830,DB00915,drug,amantadine,DrugBank,15113,DB00674,drug,galantamine,DrugBank
drug_drug,synergistic interaction,14281,DB01026,drug,ketoconazole,DrugBank,15113,DB00674,drug,galantamine,DrugBank
drug_drug,synergistic interaction,14285,DB01044,drug,gatifloxacin,DrugBank,15113,DB00674,drug,galantamine,DrugBank
drug_drug,synergistic interaction,14295,DB01069,drug,promethazine,DrugBank,15113,DB00674,drug,galantamine,DrugBank
drug_drug,synergistic interaction,14991,DB01166,drug,cilostazol,DrugBank,15113,DB00674,drug,galantamine,DrugBank
drug_drug,synergistic interaction,14995,DB01211,drug,clarithromycin,DrugBank,15113,DB00674,drug,galantamine,DrugBank
drug_drug,synergistic interaction,14859,DB01337,drug,pancuronium,DrugBank,15113,DB00674,drug,galantamine,DrugBank
drug_drug,synergistic interaction,15164,DB01392,drug,yohimbine,DrugBank,15113,DB00674,drug,galantamine,DrugBank
drug_drug,synergistic interaction,14595,DB00035,drug,desmopressin,DrugBank,15164,DB01392,drug,yohimbine,DrugBank
drug_drug,synergistic interaction,17585,DB00065,drug,infliximab,DrugBank,15164,DB01392,drug,yohimbine,DrugBank
drug_drug,synergistic interaction,15076,DB00187,drug,esmolol,DrugBank,15164,DB01392,drug,yohimbine,DrugBank
drug_drug,synergistic interaction,14937,DB00203,drug,sildenafil,DrugBank,15164,DB01392,drug,yohimbine,DrugBank
drug_drug,synergistic interaction,14150,DB00295,drug,morphine,DrugBank,15164,DB01392,drug,yohimbine,DrugBank
drug_drug,synergistic interaction,15446,DB00559,drug,bosentan,DrugBank,15164,DB01392,drug,yohimbine,DrugBank
drug_drug,synergistic interaction,15113,DB00674,drug,galantamine,DrugBank,15164,DB01392,drug,yohimbine,DrugBank
drug_drug,synergistic interaction,15306,DB00697,drug,tizanidine,DrugBank,15164,DB01392,drug,yohimbine,DrugBank
drug_drug,synergistic interaction,14635,DB00727,drug,nitroglycerin,DrugBank,15164,DB01392,drug,yohimbine,DrugBank
drug_drug,synergistic interaction,16063,DB00747,drug,scopolamine,DrugBank,15164,DB01392,drug,yohimbine,DrugBank
drug_drug,synergistic interaction,14241,DB00813,drug,fentanyl,DrugBank,15164,DB01392,drug,yohimbine,DrugBank
drug_drug,synergistic interaction,14242,DB00814,drug,meloxicam,DrugBank,15164,DB01392,drug,yohimbine,DrugBank
drug_drug,synergistic interaction,14971,DB00820,drug,tadalafil,DrugBank,15164,DB01392,drug,yohimbine,DrugBank
drug_drug,synergistic interaction,14830,DB00915,drug,amantadine,DrugBank,15164,DB01392,drug,yohimbine,DrugBank
drug_drug,synergistic interaction,14278,DB01009,drug,ketoprofen,DrugBank,15164,DB01392,drug,yohimbine,DrugBank
drug_drug,synergistic interaction,14281,DB01026,drug,ketoconazole,DrugBank,15164,DB01392,drug,yohimbine,DrugBank
drug_drug,synergistic interaction,14287,DB01050,drug,ibuprofen,DrugBank,15164,DB01392,drug,yohimbine,DrugBank
drug_drug,synergistic interaction,14295,DB01069,drug,promethazine,DrugBank,15164,DB01392,drug,yohimbine,DrugBank
drug_drug,synergistic interaction,14312,DB01159,drug,halothane,DrugBank,15164,DB01392,drug,yohimbine,DrugBank
drug_drug,synergistic interaction,16303,DB01162,drug,terazosin,DrugBank,15164,DB01392,drug,yohimbine,DrugBank
drug_drug,synergistic interaction,14991,DB01166,drug,cilostazol,DrugBank,15164,DB01392,drug,yohimbine,DrugBank
drug_drug,synergistic interaction,14859,DB01337,drug,pancuronium,DrugBank,15164,DB01392,drug,yohimbine,DrugBank
drug_drug,synergistic interaction,17585,DB00065,drug,infliximab,DrugBank,14995,DB01211,drug,clarithromycin,DrugBank
drug_drug,synergistic interaction,15076,DB00187,drug,esmolol,DrugBank,14995,DB01211,drug,clarithromycin,DrugBank
drug_drug,synergistic interaction,14937,DB00203,drug,sildenafil,DrugBank,14995,DB01211,drug,clarithromycin,DrugBank
drug_drug,synergistic interaction,15289,DB00218,drug,moxifloxacin,DrugBank,14995,DB01211,drug,clarithromycin,DrugBank
drug_drug,synergistic interaction,14150,DB00295,drug,morphine,DrugBank,14995,DB01211,drug,clarithromycin,DrugBank
drug_drug,synergistic interaction,14181,DB00495,drug,zidovudine,DrugBank,14995,DB01211,drug,clarithromycin,DrugBank
drug_drug,synergistic interaction,15446,DB00559,drug,bosentan,DrugBank,14995,DB01211,drug,clarithromycin,DrugBank
drug_drug,synergistic interaction,14024,DB00635,drug,prednisone,DrugBank,14995,DB01211,drug,clarithromycin,DrugBank
drug_drug,synergistic interaction,15113,DB00674,drug,galantamine,DrugBank,14995,DB01211,drug,clarithromycin,DrugBank
drug_drug,synergistic interaction,14027,DB00687,drug,fludrocortisone,DrugBank,14995,DB01211,drug,clarithromycin,DrugBank
drug_drug,synergistic interaction,15306,DB00697,drug,tizanidine,DrugBank,14995,DB01211,drug,clarithromycin,DrugBank
drug_drug,synergistic interaction,20339,DB00742,drug,mannitol,DrugBank,14995,DB01211,drug,clarithromycin,DrugBank
drug_drug,synergistic interaction,14241,DB00813,drug,fentanyl,DrugBank,14995,DB01211,drug,clarithromycin,DrugBank
drug_drug,synergistic interaction,14971,DB00820,drug,tadalafil,DrugBank,14995,DB01211,drug,clarithromycin,DrugBank
drug_drug,synergistic interaction,14830,DB00915,drug,amantadine,DrugBank,14995,DB01211,drug,clarithromycin,DrugBank
drug_drug,synergistic interaction,15477,DB00973,drug,ezetimibe,DrugBank,14995,DB01211,drug,clarithromycin,DrugBank
drug_drug,synergistic interaction,14281,DB01026,drug,ketoconazole,DrugBank,14995,DB01211,drug,clarithromycin,DrugBank
drug_drug,synergistic interaction,14285,DB01044,drug,gatifloxacin,DrugBank,14995,DB01211,drug,clarithromycin,DrugBank
drug_drug,synergistic interaction,14295,DB01069,drug,promethazine,DrugBank,14995,DB01211,drug,clarithromycin,DrugBank
drug_drug,synergistic interaction,14991,DB01166,drug,cilostazol,DrugBank,14995,DB01211,drug,clarithromycin,DrugBank
drug_drug,synergistic interaction,14595,DB00035,drug,desmopressin,DrugBank,14971,DB00820,drug,tadalafil,DrugBank
drug_drug,synergistic interaction,17585,DB00065,drug,infliximab,DrugBank,14971,DB00820,drug,tadalafil,DrugBank
drug_drug,synergistic interaction,15076,DB00187,drug,esmolol,DrugBank,14971,DB00820,drug,tadalafil,DrugBank
drug_drug,synergistic interaction,14937,DB00203,drug,sildenafil,DrugBank,14971,DB00820,drug,tadalafil,DrugBank
drug_drug,synergistic interaction,15425,DB00254,drug,doxycycline,DrugBank,14971,DB00820,drug,tadalafil,DrugBank
drug_drug,synergistic interaction,14150,DB00295,drug,morphine,DrugBank,14971,DB00820,drug,tadalafil,DrugBank
drug_drug,synergistic interaction,16588,DB00331,drug,metformin,DrugBank,14971,DB00820,drug,tadalafil,DrugBank
drug_drug,synergistic interaction,15299,DB00440,drug,trimethoprim,DrugBank,14971,DB00820,drug,tadalafil,DrugBank
drug_drug,synergistic interaction,20412,DB00479,drug,amikacin,DrugBank,14971,DB00820,drug,tadalafil,DrugBank
drug_drug,synergistic interaction,15446,DB00559,drug,bosentan,DrugBank,14971,DB00820,drug,tadalafil,DrugBank
drug_drug,synergistic interaction,18036,DB00626,drug,bacitracin,DrugBank,14971,DB00820,drug,tadalafil,DrugBank
drug_drug,synergistic interaction,14024,DB00635,drug,prednisone,DrugBank,14971,DB00820,drug,tadalafil,DrugBank
drug_drug,synergistic interaction,15306,DB00697,drug,tizanidine,DrugBank,14971,DB00820,drug,tadalafil,DrugBank
drug_drug,synergistic interaction,14635,DB00727,drug,nitroglycerin,DrugBank,14971,DB00820,drug,tadalafil,DrugBank
drug_drug,synergistic interaction,20339,DB00742,drug,mannitol,DrugBank,14971,DB00820,drug,tadalafil,DrugBank
drug_drug,synergistic interaction,14662,DB00811,drug,ribavirin,DrugBank,14971,DB00820,drug,tadalafil,DrugBank
drug_drug,synergistic interaction,14241,DB00813,drug,fentanyl,DrugBank,14971,DB00820,drug,tadalafil,DrugBank
drug_drug,synergistic interaction,14242,DB00814,drug,meloxicam,DrugBank,14971,DB00820,drug,tadalafil,DrugBank
drug_drug,synergistic interaction,14830,DB00915,drug,amantadine,DrugBank,14971,DB00820,drug,tadalafil,DrugBank
drug_drug,synergistic interaction,14271,DB00982,drug,isotretinoin,DrugBank,14971,DB00820,drug,tadalafil,DrugBank
drug_drug,synergistic interaction,14278,DB01009,drug,ketoprofen,DrugBank,14971,DB00820,drug,tadalafil,DrugBank
drug_drug,synergistic interaction,14281,DB01026,drug,ketoconazole,DrugBank,14971,DB00820,drug,tadalafil,DrugBank
drug_drug,synergistic interaction,15818,DB01043,drug,memantine,DrugBank,14971,DB00820,drug,tadalafil,DrugBank
drug_drug,synergistic interaction,14287,DB01050,drug,ibuprofen,DrugBank,14971,DB00820,drug,tadalafil,DrugBank
drug_drug,synergistic interaction,14295,DB01069,drug,promethazine,DrugBank,14971,DB00820,drug,tadalafil,DrugBank
drug_drug,synergistic interaction,14312,DB01159,drug,halothane,DrugBank,14971,DB00820,drug,tadalafil,DrugBank
drug_drug,synergistic interaction,16303,DB01162,drug,terazosin,DrugBank,14971,DB00820,drug,tadalafil,DrugBank
drug_drug,synergistic interaction,14991,DB01166,drug,cilostazol,DrugBank,14971,DB00820,drug,tadalafil,DrugBank
drug_drug,synergistic interaction,14995,DB01211,drug,clarithromycin,DrugBank,14971,DB00820,drug,tadalafil,DrugBank
drug_drug,synergistic interaction,15164,DB01392,drug,yohimbine,DrugBank,14971,DB00820,drug,tadalafil,DrugBank
drug_drug,synergistic interaction,20401,DB01421,drug,paromomycin,DrugBank,14971,DB00820,drug,tadalafil,DrugBank
drug_drug,synergistic interaction,17345,DB11085,drug,resorcinol,DrugBank,14971,DB00820,drug,tadalafil,DrugBank
drug_drug,synergistic interaction,14595,DB00035,drug,desmopressin,DrugBank,14241,DB00813,drug,fentanyl,DrugBank
drug_drug,synergistic interaction,17585,DB00065,drug,infliximab,DrugBank,14241,DB00813,drug,fentanyl,DrugBank
drug_drug,synergistic interaction,15076,DB00187,drug,esmolol,DrugBank,14241,DB00813,drug,fentanyl,DrugBank
drug_drug,synergistic interaction,14937,DB00203,drug,sildenafil,DrugBank,14241,DB00813,drug,fentanyl,DrugBank
drug_drug,synergistic interaction,15425,DB00254,drug,doxycycline,DrugBank,14241,DB00813,drug,fentanyl,DrugBank
drug_drug,synergistic interaction,14150,DB00295,drug,morphine,DrugBank,14241,DB00813,drug,fentanyl,DrugBank
drug_drug,synergistic interaction,16588,DB00331,drug,metformin,DrugBank,14241,DB00813,drug,fentanyl,DrugBank
drug_drug,synergistic interaction,15299,DB00440,drug,trimethoprim,DrugBank,14241,DB00813,drug,fentanyl,DrugBank
drug_drug,synergistic interaction,20412,DB00479,drug,amikacin,DrugBank,14241,DB00813,drug,fentanyl,DrugBank
drug_drug,synergistic interaction,15446,DB00559,drug,bosentan,DrugBank,14241,DB00813,drug,fentanyl,DrugBank
drug_drug,synergistic interaction,18036,DB00626,drug,bacitracin,DrugBank,14241,DB00813,drug,fentanyl,DrugBank
drug_drug,synergistic interaction,14024,DB00635,drug,prednisone,DrugBank,14241,DB00813,drug,fentanyl,DrugBank
drug_drug,synergistic interaction,15113,DB00674,drug,galantamine,DrugBank,14241,DB00813,drug,fentanyl,DrugBank
drug_drug,synergistic interaction,15306,DB00697,drug,tizanidine,DrugBank,14241,DB00813,drug,fentanyl,DrugBank
drug_drug,synergistic interaction,14635,DB00727,drug,nitroglycerin,DrugBank,14241,DB00813,drug,fentanyl,DrugBank
drug_drug,synergistic interaction,20339,DB00742,drug,mannitol,DrugBank,14241,DB00813,drug,fentanyl,DrugBank
drug_drug,synergistic interaction,16063,DB00747,drug,scopolamine,DrugBank,14241,DB00813,drug,fentanyl,DrugBank
drug_drug,synergistic interaction,14662,DB00811,drug,ribavirin,DrugBank,14241,DB00813,drug,fentanyl,DrugBank
drug_drug,synergistic interaction,14242,DB00814,drug,meloxicam,DrugBank,14241,DB00813,drug,fentanyl,DrugBank
drug_drug,synergistic interaction,14971,DB00820,drug,tadalafil,DrugBank,14241,DB00813,drug,fentanyl,DrugBank
drug_drug,synergistic interaction,14830,DB00915,drug,amantadine,DrugBank,14241,DB00813,drug,fentanyl,DrugBank
drug_drug,synergistic interaction,14271,DB00982,drug,isotretinoin,DrugBank,14241,DB00813,drug,fentanyl,DrugBank
drug_drug,synergistic interaction,14278,DB01009,drug,ketoprofen,DrugBank,14241,DB00813,drug,fentanyl,DrugBank
drug_drug,synergistic interaction,14281,DB01026,drug,ketoconazole,DrugBank,14241,DB00813,drug,fentanyl,DrugBank
drug_drug,synergistic interaction,15818,DB01043,drug,memantine,DrugBank,14241,DB00813,drug,fentanyl,DrugBank
drug_drug,synergistic interaction,14287,DB01050,drug,ibuprofen,DrugBank,14241,DB00813,drug,fentanyl,DrugBank
drug_drug,synergistic interaction,14295,DB01069,drug,promethazine,DrugBank,14241,DB00813,drug,fentanyl,DrugBank
drug_drug,synergistic interaction,14312,DB01159,drug,halothane,DrugBank,14241,DB00813,drug,fentanyl,DrugBank
drug_drug,synergistic interaction,16303,DB01162,drug,terazosin,DrugBank,14241,DB00813,drug,fentanyl,DrugBank
drug_drug,synergistic interaction,14991,DB01166,drug,cilostazol,DrugBank,14241,DB00813,drug,fentanyl,DrugBank
drug_drug,synergistic interaction,14995,DB01211,drug,clarithromycin,DrugBank,14241,DB00813,drug,fentanyl,DrugBank
drug_drug,synergistic interaction,14859,DB01337,drug,pancuronium,DrugBank,14241,DB00813,drug,fentanyl,DrugBank
drug_drug,synergistic interaction,15164,DB01392,drug,yohimbine,DrugBank,14241,DB00813,drug,fentanyl,DrugBank
drug_drug,synergistic interaction,20401,DB01421,drug,paromomycin,DrugBank,14241,DB00813,drug,fentanyl,DrugBank
drug_drug,synergistic interaction,17345,DB11085,drug,resorcinol,DrugBank,14241,DB00813,drug,fentanyl,DrugBank
drug_drug,synergistic interaction,15076,DB00187,drug,esmolol,DrugBank,15289,DB00218,drug,moxifloxacin,DrugBank
drug_drug,synergistic interaction,16588,DB00331,drug,metformin,DrugBank,15289,DB00218,drug,moxifloxacin,DrugBank
drug_drug,synergistic interaction,14024,DB00635,drug,prednisone,DrugBank,15289,DB00218,drug,moxifloxacin,DrugBank
drug_drug,synergistic interaction,20570,DB00658,drug,sevelamer,DrugBank,15289,DB00218,drug,moxifloxacin,DrugBank
drug_drug,synergistic interaction,15113,DB00674,drug,galantamine,DrugBank,15289,DB00218,drug,moxifloxacin,DrugBank
drug_drug,synergistic interaction,14027,DB00687,drug,fludrocortisone,DrugBank,15289,DB00218,drug,moxifloxacin,DrugBank
drug_drug,synergistic interaction,15306,DB00697,drug,tizanidine,DrugBank,15289,DB00218,drug,moxifloxacin,DrugBank
drug_drug,synergistic interaction,14242,DB00814,drug,meloxicam,DrugBank,15289,DB00218,drug,moxifloxacin,DrugBank
drug_drug,synergistic interaction,14830,DB00915,drug,amantadine,DrugBank,15289,DB00218,drug,moxifloxacin,DrugBank
drug_drug,synergistic interaction,14278,DB01009,drug,ketoprofen,DrugBank,15289,DB00218,drug,moxifloxacin,DrugBank
drug_drug,synergistic interaction,14281,DB01026,drug,ketoconazole,DrugBank,15289,DB00218,drug,moxifloxacin,DrugBank
drug_drug,synergistic interaction,14285,DB01044,drug,gatifloxacin,DrugBank,15289,DB00218,drug,moxifloxacin,DrugBank
drug_drug,synergistic interaction,14287,DB01050,drug,ibuprofen,DrugBank,15289,DB00218,drug,moxifloxacin,DrugBank
drug_drug,synergistic interaction,14295,DB01069,drug,promethazine,DrugBank,15289,DB00218,drug,moxifloxacin,DrugBank
drug_drug,synergistic interaction,14991,DB01166,drug,cilostazol,DrugBank,15289,DB00218,drug,moxifloxacin,DrugBank
drug_drug,synergistic interaction,14995,DB01211,drug,clarithromycin,DrugBank,15289,DB00218,drug,moxifloxacin,DrugBank
drug_drug,synergistic interaction,14595,DB00035,drug,desmopressin,DrugBank,14830,DB00915,drug,amantadine,DrugBank
drug_drug,synergistic interaction,15076,DB00187,drug,esmolol,DrugBank,14830,DB00915,drug,amantadine,DrugBank
drug_drug,synergistic interaction,15289,DB00218,drug,moxifloxacin,DrugBank,14830,DB00915,drug,amantadine,DrugBank
drug_drug,synergistic interaction,15425,DB00254,drug,doxycycline,DrugBank,14830,DB00915,drug,amantadine,DrugBank
drug_drug,synergistic interaction,14150,DB00295,drug,morphine,DrugBank,14830,DB00915,drug,amantadine,DrugBank
drug_drug,synergistic interaction,16588,DB00331,drug,metformin,DrugBank,14830,DB00915,drug,amantadine,DrugBank
drug_drug,synergistic interaction,15299,DB00440,drug,trimethoprim,DrugBank,14830,DB00915,drug,amantadine,DrugBank
drug_drug,synergistic interaction,20412,DB00479,drug,amikacin,DrugBank,14830,DB00915,drug,amantadine,DrugBank
drug_drug,synergistic interaction,18036,DB00626,drug,bacitracin,DrugBank,14830,DB00915,drug,amantadine,DrugBank
drug_drug,synergistic interaction,14024,DB00635,drug,prednisone,DrugBank,14830,DB00915,drug,amantadine,DrugBank
drug_drug,synergistic interaction,15113,DB00674,drug,galantamine,DrugBank,14830,DB00915,drug,amantadine,DrugBank
drug_drug,synergistic interaction,15306,DB00697,drug,tizanidine,DrugBank,14830,DB00915,drug,amantadine,DrugBank
drug_drug,synergistic interaction,20339,DB00742,drug,mannitol,DrugBank,14830,DB00915,drug,amantadine,DrugBank
drug_drug,synergistic interaction,16063,DB00747,drug,scopolamine,DrugBank,14830,DB00915,drug,amantadine,DrugBank
drug_drug,synergistic interaction,14662,DB00811,drug,ribavirin,DrugBank,14830,DB00915,drug,amantadine,DrugBank
drug_drug,synergistic interaction,14241,DB00813,drug,fentanyl,DrugBank,14830,DB00915,drug,amantadine,DrugBank
drug_drug,synergistic interaction,14242,DB00814,drug,meloxicam,DrugBank,14830,DB00915,drug,amantadine,DrugBank
drug_drug,synergistic interaction,14971,DB00820,drug,tadalafil,DrugBank,14830,DB00915,drug,amantadine,DrugBank
drug_drug,synergistic interaction,14271,DB00982,drug,isotretinoin,DrugBank,14830,DB00915,drug,amantadine,DrugBank
drug_drug,synergistic interaction,14278,DB01009,drug,ketoprofen,DrugBank,14830,DB00915,drug,amantadine,DrugBank
drug_drug,synergistic interaction,14281,DB01026,drug,ketoconazole,DrugBank,14830,DB00915,drug,amantadine,DrugBank
drug_drug,synergistic interaction,15818,DB01043,drug,memantine,DrugBank,14830,DB00915,drug,amantadine,DrugBank
drug_drug,synergistic interaction,14285,DB01044,drug,gatifloxacin,DrugBank,14830,DB00915,drug,amantadine,DrugBank
drug_drug,synergistic interaction,14287,DB01050,drug,ibuprofen,DrugBank,14830,DB00915,drug,amantadine,DrugBank
drug_drug,synergistic interaction,14295,DB01069,drug,promethazine,DrugBank,14830,DB00915,drug,amantadine,DrugBank
drug_drug,synergistic interaction,14991,DB01166,drug,cilostazol,DrugBank,14830,DB00915,drug,amantadine,DrugBank
drug_drug,synergistic interaction,14995,DB01211,drug,clarithromycin,DrugBank,14830,DB00915,drug,amantadine,DrugBank
drug_drug,synergistic interaction,14859,DB01337,drug,pancuronium,DrugBank,14830,DB00915,drug,amantadine,DrugBank
drug_drug,synergistic interaction,15164,DB01392,drug,yohimbine,DrugBank,14830,DB00915,drug,amantadine,DrugBank
drug_drug,synergistic interaction,20401,DB01421,drug,paromomycin,DrugBank,14830,DB00915,drug,amantadine,DrugBank
drug_drug,synergistic interaction,17345,DB11085,drug,resorcinol,DrugBank,14830,DB00915,drug,amantadine,DrugBank
drug_drug,synergistic interaction,15076,DB00187,drug,esmolol,DrugBank,14285,DB01044,drug,gatifloxacin,DrugBank
drug_drug,synergistic interaction,15289,DB00218,drug,moxifloxacin,DrugBank,14285,DB01044,drug,gatifloxacin,DrugBank
drug_drug,synergistic interaction,16588,DB00331,drug,metformin,DrugBank,14285,DB01044,drug,gatifloxacin,DrugBank
drug_drug,synergistic interaction,14024,DB00635,drug,prednisone,DrugBank,14285,DB01044,drug,gatifloxacin,DrugBank
drug_drug,synergistic interaction,20570,DB00658,drug,sevelamer,DrugBank,14285,DB01044,drug,gatifloxacin,DrugBank
drug_drug,synergistic interaction,15113,DB00674,drug,galantamine,DrugBank,14285,DB01044,drug,gatifloxacin,DrugBank
drug_drug,synergistic interaction,14027,DB00687,drug,fludrocortisone,DrugBank,14285,DB01044,drug,gatifloxacin,DrugBank
drug_drug,synergistic interaction,15306,DB00697,drug,tizanidine,DrugBank,14285,DB01044,drug,gatifloxacin,DrugBank
drug_drug,synergistic interaction,14242,DB00814,drug,meloxicam,DrugBank,14285,DB01044,drug,gatifloxacin,DrugBank
drug_drug,synergistic interaction,14830,DB00915,drug,amantadine,DrugBank,14285,DB01044,drug,gatifloxacin,DrugBank
drug_drug,synergistic interaction,14278,DB01009,drug,ketoprofen,DrugBank,14285,DB01044,drug,gatifloxacin,DrugBank
drug_drug,synergistic interaction,14281,DB01026,drug,ketoconazole,DrugBank,14285,DB01044,drug,gatifloxacin,DrugBank
drug_drug,synergistic interaction,14287,DB01050,drug,ibuprofen,DrugBank,14285,DB01044,drug,gatifloxacin,DrugBank
drug_drug,synergistic interaction,14295,DB01069,drug,promethazine,DrugBank,14285,DB01044,drug,gatifloxacin,DrugBank
drug_drug,synergistic interaction,14991,DB01166,drug,cilostazol,DrugBank,14285,DB01044,drug,gatifloxacin,DrugBank
drug_drug,synergistic interaction,14995,DB01211,drug,clarithromycin,DrugBank,14285,DB01044,drug,gatifloxacin,DrugBank
drug_drug,synergistic interaction,15076,DB00187,drug,esmolol,DrugBank,14281,DB01026,drug,ketoconazole,DrugBank
drug_drug,synergistic interaction,14937,DB00203,drug,sildenafil,DrugBank,14281,DB01026,drug,ketoconazole,DrugBank
drug_drug,synergistic interaction,15289,DB00218,drug,moxifloxacin,DrugBank,14281,DB01026,drug,ketoconazole,DrugBank
drug_drug,synergistic interaction,14150,DB00295,drug,morphine,DrugBank,14281,DB01026,drug,ketoconazole,DrugBank
drug_drug,synergistic interaction,15299,DB00440,drug,trimethoprim,DrugBank,14281,DB01026,drug,ketoconazole,DrugBank
drug_drug,synergistic interaction,14181,DB00495,drug,zidovudine,DrugBank,14281,DB01026,drug,ketoconazole,DrugBank
drug_drug,synergistic interaction,15446,DB00559,drug,bosentan,DrugBank,14281,DB01026,drug,ketoconazole,DrugBank
drug_drug,synergistic interaction,14024,DB00635,drug,prednisone,DrugBank,14281,DB01026,drug,ketoconazole,DrugBank
drug_drug,synergistic interaction,15113,DB00674,drug,galantamine,DrugBank,14281,DB01026,drug,ketoconazole,DrugBank
drug_drug,synergistic interaction,14027,DB00687,drug,fludrocortisone,DrugBank,14281,DB01026,drug,ketoconazole,DrugBank
drug_drug,synergistic interaction,15306,DB00697,drug,tizanidine,DrugBank,14281,DB01026,drug,ketoconazole,DrugBank
drug_drug,synergistic interaction,20339,DB00742,drug,mannitol,DrugBank,14281,DB01026,drug,ketoconazole,DrugBank
drug_drug,synergistic interaction,14241,DB00813,drug,fentanyl,DrugBank,14281,DB01026,drug,ketoconazole,DrugBank
drug_drug,synergistic interaction,14242,DB00814,drug,meloxicam,DrugBank,14281,DB01026,drug,ketoconazole,DrugBank
drug_drug,synergistic interaction,14971,DB00820,drug,tadalafil,DrugBank,14281,DB01026,drug,ketoconazole,DrugBank
drug_drug,synergistic interaction,14830,DB00915,drug,amantadine,DrugBank,14281,DB01026,drug,ketoconazole,DrugBank
drug_drug,synergistic interaction,15477,DB00973,drug,ezetimibe,DrugBank,14281,DB01026,drug,ketoconazole,DrugBank
drug_drug,synergistic interaction,14278,DB01009,drug,ketoprofen,DrugBank,14281,DB01026,drug,ketoconazole,DrugBank
drug_drug,synergistic interaction,14285,DB01044,drug,gatifloxacin,DrugBank,14281,DB01026,drug,ketoconazole,DrugBank
drug_drug,synergistic interaction,14287,DB01050,drug,ibuprofen,DrugBank,14281,DB01026,drug,ketoconazole,DrugBank
drug_drug,synergistic interaction,14295,DB01069,drug,promethazine,DrugBank,14281,DB01026,drug,ketoconazole,DrugBank
drug_drug,synergistic interaction,14312,DB01159,drug,halothane,DrugBank,14281,DB01026,drug,ketoconazole,DrugBank
drug_drug,synergistic interaction,14991,DB01166,drug,cilostazol,DrugBank,14281,DB01026,drug,ketoconazole,DrugBank
drug_drug,synergistic interaction,14995,DB01211,drug,clarithromycin,DrugBank,14281,DB01026,drug,ketoconazole,DrugBank
drug_drug,synergistic interaction,14859,DB01337,drug,pancuronium,DrugBank,14281,DB01026,drug,ketoconazole,DrugBank
drug_drug,synergistic interaction,15164,DB01392,drug,yohimbine,DrugBank,14281,DB01026,drug,ketoconazole,DrugBank
drug_drug,synergistic interaction,14595,DB00035,drug,desmopressin,DrugBank,18036,DB00626,drug,bacitracin,DrugBank
drug_drug,synergistic interaction,15425,DB00254,drug,doxycycline,DrugBank,18036,DB00626,drug,bacitracin,DrugBank
drug_drug,synergistic interaction,16588,DB00331,drug,metformin,DrugBank,18036,DB00626,drug,bacitracin,DrugBank
drug_drug,synergistic interaction,15299,DB00440,drug,trimethoprim,DrugBank,18036,DB00626,drug,bacitracin,DrugBank
drug_drug,synergistic interaction,20412,DB00479,drug,amikacin,DrugBank,18036,DB00626,drug,bacitracin,DrugBank
drug_drug,synergistic interaction,14024,DB00635,drug,prednisone,DrugBank,18036,DB00626,drug,bacitracin,DrugBank
drug_drug,synergistic interaction,20339,DB00742,drug,mannitol,DrugBank,18036,DB00626,drug,bacitracin,DrugBank
drug_drug,synergistic interaction,14662,DB00811,drug,ribavirin,DrugBank,18036,DB00626,drug,bacitracin,DrugBank
drug_drug,synergistic interaction,14241,DB00813,drug,fentanyl,DrugBank,18036,DB00626,drug,bacitracin,DrugBank
drug_drug,synergistic interaction,14242,DB00814,drug,meloxicam,DrugBank,18036,DB00626,drug,bacitracin,DrugBank
drug_drug,synergistic interaction,14971,DB00820,drug,tadalafil,DrugBank,18036,DB00626,drug,bacitracin,DrugBank
drug_drug,synergistic interaction,14830,DB00915,drug,amantadine,DrugBank,18036,DB00626,drug,bacitracin,DrugBank
drug_drug,synergistic interaction,14271,DB00982,drug,isotretinoin,DrugBank,18036,DB00626,drug,bacitracin,DrugBank
drug_drug,synergistic interaction,14278,DB01009,drug,ketoprofen,DrugBank,18036,DB00626,drug,bacitracin,DrugBank
drug_drug,synergistic interaction,15818,DB01043,drug,memantine,DrugBank,18036,DB00626,drug,bacitracin,DrugBank
drug_drug,synergistic interaction,14287,DB01050,drug,ibuprofen,DrugBank,18036,DB00626,drug,bacitracin,DrugBank
drug_drug,synergistic interaction,14295,DB01069,drug,promethazine,DrugBank,18036,DB00626,drug,bacitracin,DrugBank
drug_drug,synergistic interaction,14991,DB01166,drug,cilostazol,DrugBank,18036,DB00626,drug,bacitracin,DrugBank
drug_drug,synergistic interaction,20401,DB01421,drug,paromomycin,DrugBank,18036,DB00626,drug,bacitracin,DrugBank
